Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.168,4467.644,8.785,5131,0.362
GoalBrain_4_2,1.165,4478.642,8.752,5171,0.362
GoalBrain_4_2,1.180,4489.712,8.796,5122,0.362
GoalBrain_4_2,1.220,4500.901,8.691,5121,0.362
GoalBrain_4_2,1.194,4511.865,8.704,5127,0.362
GoalBrain_4_2,1.159,4522.762,8.713,5153,0.362
GoalBrain_4_2,1.187,4533.589,8.608,5121,0.362
GoalBrain_4_2,1.140,4544.668,8.868,5176,0.360
GoalBrain_4_2,1.264,4555.675,8.665,5133,0.360
GoalBrain_4_2,1.085,4566.506,8.713,5132,0.359
GoalBrain_4_2,1.179,4577.488,8.719,5126,0.358
GoalBrain_4_2,1.096,4588.432,8.790,5157,0.356
GoalBrain_4_2,1.355,4599.865,9.006,5145,0.355
GoalBrain_4_2,1.370,4612.058,9.560,5161,0.355
GoalBrain_4_2,1.113,4623.216,8.954,5163,0.355
GoalBrain_4_2,1.272,4634.492,8.920,5121,0.352
GoalBrain_4_2,1.295,4645.969,9.036,5244,0.352
GoalBrain_4_2,1.252,4656.976,8.706,5163,0.351
GoalBrain_4_2,1.311,4667.980,8.614,5142,0.350
GoalBrain_4_2,1.211,4679.032,8.771,5138,0.349
GoalBrain_4_2,1.250,4689.987,8.649,5177,0.349
GoalBrain_4_2,1.310,4701.187,8.765,5195,0.348
GoalBrain_4_2,1.167,4712.146,8.741,5162,0.347
GoalBrain_4_2,1.320,4723.277,8.763,5174,0.347
GoalBrain_4_2,1.235,4734.071,8.512,5148,0.347
GoalBrain_4_2,1.250,4745.331,8.892,5136,0.347
GoalBrain_4_2,1.147,4756.076,8.548,5138,0.347
