Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,2.730,4738.464,19.038,5242,-0.045
GoalBrain_4_2,2.802,4762.836,18.720,5136,-0.045
GoalBrain_4_2,2.783,4787.030,18.742,5170,-0.046
GoalBrain_4_2,2.759,4811.915,19.072,5188,-0.042
GoalBrain_4_2,2.714,4836.374,18.896,5135,-0.040
GoalBrain_4_2,2.811,4861.262,19.129,5180,-0.036
GoalBrain_4_2,2.812,4885.954,19.076,5158,-0.033
GoalBrain_4_2,2.749,4910.707,19.009,5217,-0.029
GoalBrain_4_2,2.728,4935.352,19.121,5241,-0.029
GoalBrain_4_2,2.752,4959.389,18.666,5149,-0.031
GoalBrain_4_2,2.803,4983.566,18.753,5154,-0.031
GoalBrain_4_2,2.759,5008.670,19.121,5160,-0.028
GoalBrain_4_2,2.760,5033.209,18.934,5159,-0.028
GoalBrain_4_2,2.753,5058.384,19.313,5226,-0.021
GoalBrain_4_2,2.720,5082.953,18.787,5157,-0.019
GoalBrain_4_2,2.919,5106.663,18.522,5160,-0.019
GoalBrain_4_2,2.795,5131.197,18.824,5134,-0.019
GoalBrain_4_2,2.753,5155.943,19.015,5185,-0.018
GoalBrain_4_2,2.805,5180.673,19.019,5182,-0.018
GoalBrain_4_2,2.774,5204.279,18.575,5160,-0.018
GoalBrain_4_2,2.825,5227.965,18.580,5160,-0.018
